1571690103007,805,201,writeNewLiftRide
1571690103007,805,201,writeNewLiftRide
1571690103007,805,201,writeNewLiftRide
1571690103007,805,201,writeNewLiftRide
1571690103007,805,201,writeNewLiftRide
1571690103007,805,201,writeNewLiftRide
1571690103007,805,201,writeNewLiftRide
1571690103007,805,201,writeNewLiftRide
1571690103813,13,201,writeNewLiftRide
1571690103814,16,201,writeNewLiftRide
1571690103814,17,201,writeNewLiftRide
1571690103813,19,201,writeNewLiftRide
1571690103814,20,201,writeNewLiftRide
1571690103826,10,201,writeNewLiftRide
1571690103813,24,201,writeNewLiftRide
1571690103837,18,201,writeNewLiftRide
1571690103837,18,201,writeNewLiftRide
1571690103837,19,201,writeNewLiftRide
1571690103836,20,201,writeNewLiftRide
1571690103839,18,201,writeNewLiftRide
1571690103831,26,201,writeNewLiftRide
1571690103838,19,201,writeNewLiftRide
1571690103816,41,201,writeNewLiftRide
1571690103837,20,201,writeNewLiftRide
1571690103840,18,201,writeNewLiftRide
1571690103839,19,201,writeNewLiftRide
1571690103841,17,201,writeNewLiftRide
1571690103837,21,201,writeNewLiftRide
1571690103834,24,201,writeNewLiftRide
1571690103838,20,201,writeNewLiftRide
1571690103839,20,201,writeNewLiftRide
1571690103813,46,201,writeNewLiftRide
1571690103842,21,201,writeNewLiftRide
1571690103842,22,201,writeNewLiftRide
1571690103858,8,201,writeNewLiftRide
1571690103842,25,201,writeNewLiftRide
1571690103841,28,201,writeNewLiftRide
1571690103836,35,201,writeNewLiftRide
1571690103832,40,201,writeNewLiftRide
1571690103855,18,201,writeNewLiftRide
1571690103859,16,201,writeNewLiftRide
1571690103857,18,201,writeNewLiftRide
1571690103858,18,201,writeNewLiftRide
1571690103855,22,201,writeNewLiftRide
1571690103861,16,201,writeNewLiftRide
1571690103857,21,201,writeNewLiftRide
1571690103875,4,201,writeNewLiftRide
1571690103840,39,201,writeNewLiftRide
1571690103837,43,201,writeNewLiftRide
1571690103836,45,201,writeNewLiftRide
1571690103830,52,201,writeNewLiftRide
1571690103876,6,201,writeNewLiftRide
1571690103878,5,201,writeNewLiftRide
1571690103878,6,201,writeNewLiftRide
1571690103855,30,201,writeNewLiftRide
1571690103856,29,201,writeNewLiftRide
1571690103873,12,201,writeNewLiftRide
1571690103861,25,201,writeNewLiftRide
1571690103883,4,201,writeNewLiftRide
1571690103859,30,201,writeNewLiftRide
1571690103871,19,201,writeNewLiftRide
1571690103867,23,201,writeNewLiftRide
1571690103863,28,201,writeNewLiftRide
1571690103858,33,201,writeNewLiftRide
1571690103860,32,201,writeNewLiftRide
1571690103860,33,201,writeNewLiftRide
1571690103855,38,201,writeNewLiftRide
1571690103858,38,201,writeNewLiftRide
1571690103864,32,201,writeNewLiftRide
1571690103864,33,201,writeNewLiftRide
1571690103865,32,201,writeNewLiftRide
